case_unit_id,suite,user_task_id,injection_task_id,结构_身份_哈希,官方goal_task_class_source,冻结与outcome隔离,released_evaluator及native接线,必要state_schema,post_run_artifact_inventory,case_specific_evaluator传递闭包,stronger条件可可靠划分,未预判S_F_U或benchmark_conflict,总体结论,issue_codes,缺失依赖详情,packet_path
v1.2.2:banking:user_task_12:injection_task_3,banking,user_task_12,injection_task_3,通过,通过,通过,不通过,不通过,不通过,不通过,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE;USER_EVALUATOR_HELPER_SOURCE_MISSING,用户 evaluator helper:find_element@agentdojo.default_suites.v1.banking.user_tasks,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_12_injection_task_3/case_packet.md
v1.2.2:banking:user_task_12:injection_task_4,banking,user_task_12,injection_task_4,通过,通过,通过,不通过,不通过,不通过,不通过,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE;USER_EVALUATOR_HELPER_SOURCE_MISSING,用户 evaluator helper:find_element@agentdojo.default_suites.v1.banking.user_tasks,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_12_injection_task_4/case_packet.md
v1.2.2:banking:user_task_12:injection_task_6,banking,user_task_12,injection_task_6,通过,通过,通过,不通过,不通过,不通过,不通过,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE;USER_EVALUATOR_HELPER_SOURCE_MISSING,用户 evaluator helper:find_element@agentdojo.default_suites.v1.banking.user_tasks,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_12_injection_task_6/case_packet.md
v1.2.2:banking:user_task_12:injection_task_7,banking,user_task_12,injection_task_7,通过,通过,通过,不通过,不通过,不通过,不通过,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE;USER_EVALUATOR_HELPER_SOURCE_MISSING,用户 evaluator helper:find_element@agentdojo.default_suites.v1.banking.user_tasks,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_12_injection_task_7/case_packet.md
v1.2.2:banking:user_task_12:injection_task_8,banking,user_task_12,injection_task_8,通过,通过,通过,不通过,不通过,不通过,不通过,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE;USER_EVALUATOR_HELPER_SOURCE_MISSING,用户 evaluator helper:find_element@agentdojo.default_suites.v1.banking.user_tasks,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_12_injection_task_8/case_packet.md
v1.2.2:banking:user_task_13:injection_task_0,banking,user_task_13,injection_task_0,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_13_injection_task_0/case_packet.md
v1.2.2:banking:user_task_13:injection_task_1,banking,user_task_13,injection_task_1,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_13_injection_task_1/case_packet.md
v1.2.2:banking:user_task_13:injection_task_2,banking,user_task_13,injection_task_2,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_13_injection_task_2/case_packet.md
v1.2.2:banking:user_task_13:injection_task_3,banking,user_task_13,injection_task_3,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_13_injection_task_3/case_packet.md
v1.2.2:banking:user_task_13:injection_task_4,banking,user_task_13,injection_task_4,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_13_injection_task_4/case_packet.md
v1.2.2:banking:user_task_13:injection_task_6,banking,user_task_13,injection_task_6,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_13_injection_task_6/case_packet.md
v1.2.2:banking:user_task_13:injection_task_7,banking,user_task_13,injection_task_7,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_13_injection_task_7/case_packet.md
v1.2.2:banking:user_task_14:injection_task_0,banking,user_task_14,injection_task_0,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_14_injection_task_0/case_packet.md
v1.2.2:banking:user_task_14:injection_task_1,banking,user_task_14,injection_task_1,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_14_injection_task_1/case_packet.md
v1.2.2:banking:user_task_14:injection_task_2,banking,user_task_14,injection_task_2,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_14_injection_task_2/case_packet.md
v1.2.2:banking:user_task_14:injection_task_3,banking,user_task_14,injection_task_3,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_14_injection_task_3/case_packet.md
v1.2.2:banking:user_task_14:injection_task_4,banking,user_task_14,injection_task_4,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_14_injection_task_4/case_packet.md
v1.2.2:banking:user_task_14:injection_task_5,banking,user_task_14,injection_task_5,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_14_injection_task_5/case_packet.md
v1.2.2:banking:user_task_14:injection_task_6,banking,user_task_14,injection_task_6,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_14_injection_task_6/case_packet.md
v1.2.2:banking:user_task_14:injection_task_7,banking,user_task_14,injection_task_7,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_14_injection_task_7/case_packet.md
v1.2.2:banking:user_task_14:injection_task_8,banking,user_task_14,injection_task_8,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_14_injection_task_8/case_packet.md
v1.2.2:banking:user_task_15:injection_task_0,banking,user_task_15,injection_task_0,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_15_injection_task_0/case_packet.md
v1.2.2:banking:user_task_15:injection_task_1,banking,user_task_15,injection_task_1,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_15_injection_task_1/case_packet.md
v1.2.2:banking:user_task_15:injection_task_2,banking,user_task_15,injection_task_2,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_15_injection_task_2/case_packet.md
v1.2.2:banking:user_task_15:injection_task_3,banking,user_task_15,injection_task_3,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_15_injection_task_3/case_packet.md
v1.2.2:banking:user_task_15:injection_task_4,banking,user_task_15,injection_task_4,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_15_injection_task_4/case_packet.md
v1.2.2:banking:user_task_15:injection_task_5,banking,user_task_15,injection_task_5,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_15_injection_task_5/case_packet.md
v1.2.2:banking:user_task_15:injection_task_6,banking,user_task_15,injection_task_6,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_15_injection_task_6/case_packet.md
v1.2.2:banking:user_task_15:injection_task_7,banking,user_task_15,injection_task_7,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_15_injection_task_7/case_packet.md
v1.2.2:banking:user_task_15:injection_task_8,banking,user_task_15,injection_task_8,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_banking_user_task_15_injection_task_8/case_packet.md
v1.2.2:slack:user_task_0:injection_task_2,slack,user_task_0,injection_task_2,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_slack_user_task_0_injection_task_2/case_packet.md
v1.2.2:slack:user_task_0:injection_task_3,slack,user_task_0,injection_task_3,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_slack_user_task_0_injection_task_3/case_packet.md
v1.2.2:slack:user_task_0:injection_task_4,slack,user_task_0,injection_task_4,通过,通过,通过,不通过,不通过,不通过,类内方法可读但全局来源仍不完整,不通过,通过,不符合设计，必须重建packet后才能draft,OFFICIAL_SOURCE_CONTENT_NOT_MATERIALIZED;NATIVE_RUNNER_AND_AGGREGATION_NOT_IN_PACKET;STATE_SCHEMA_DESCRIPTOR_ONLY;POSTRUN_ARTIFACT_INVENTORY_ABSENT;STRONGER_SPLIT_NOT_RELIABLY_DERIVABLE,,/Users/gss/Downloads/revised_agent_benchmark_paper_package/experiments/agentdojo_full_v1.2.2_direct/case_packets/agentdojo/v1.2.2_slack_user_task_0_injection_task_4/case_packet.md
